date,home_score,away_score,tournament,neutral,elo_home_pre,elo_away_pre,elo_diff,result,home_age_mean,home_age_std,home_value_mean,home_value_std,away_age_mean,away_age_std,away_value_mean,away_value_std,age_mean_diff,age_std_diff,value_mean_diff,value_std_diff
2022-11-19,2.0,0.0,Friendly,True,1978.1,1803.8,174.3,H,27.26,3.51,5315384.62,6685567.63,26.11,4.47,2715714.29,2411246.61,1.150000000000002,-0.96,2599670.33,4274321.02
2022-11-20,0.0,2.0,FIFA World Cup,False,1782.7,1903.9,-21.2,A,26.74,3.71,461428.57,685105.38,24.0,4.76,2385714.29,3242454.35,2.7399999999999984,-1.0499999999999998,-1924285.72,-2557348.97
2022-11-21,0.0,2.0,FIFA World Cup,True,1812.8,2087.1,-274.3,A,25.68,3.69,9987179.49,15083956.15,25.22,4.59,17747972.97,17415834.65,0.4600000000000008,-0.8999999999999999,-7760793.479999999,-2331878.499999998
2022-11-21,6.0,2.0,FIFA World Cup,True,1974.1,1897.5,76.6,H,26.61,3.51,43148648.65,30078470.54,26.74,3.7,765789.47,598556.96,-0.129999999999999,-0.1900000000000004,42382859.18,29479913.58
2022-11-22,4.0,1.0,FIFA World Cup,True,2046.0,1830.0,216.0,H,26.49,3.91,42277777.78,32929732.52,26.59,4.55,1270394.74,1507785.23,-0.1000000000000014,-0.6399999999999997,41007383.04,31421947.29
2022-11-22,1.0,2.0,FIFA World Cup,True,2195.4,1749.8,445.6,A,26.61,3.95,18885714.29,13120913.36,27.46,3.69,870394.74,623520.76,-0.8500000000000014,0.2600000000000002,18015319.55,12497392.6
2022-11-23,0.0,0.0,FIFA World Cup,True,1857.7,1975.3,-117.6,D,25.77,3.85,7743421.05,13301217.65,26.18,4.0,11381818.18,10516983.51,-0.4100000000000001,-0.1499999999999999,-3638397.13,2784234.1400000006
2022-11-23,1.0,0.0,FIFA World Cup,True,2064.2,1896.7,167.5,H,27.95,4.38,14484210.53,14562452.19,25.02,4.42,4973717.95,13205320.11,2.9299999999999997,-0.04,9510492.579999998,1357132.08
2022-11-23,1.0,2.0,FIFA World Cup,True,2016.7,1894.6,122.0,A,27.31,3.86,26888888.89,22332124.07,26.26,4.12,2947435.9,5334153.97,1.0499999999999972,-0.2600000000000002,23941452.99,16997970.1
2022-11-24,0.0,0.0,FIFA World Cup,True,2005.4,1885.8,119.6,D,26.81,4.6,11986111.11,14171061.14,26.59,3.62,1641911.76,2112747.73,0.2199999999999988,0.9799999999999996,10344199.35,12058313.41
2022-11-24,3.0,2.0,FIFA World Cup,True,2055.9,1678.3,377.6,H,27.78,5.02,32058333.33,24496081.04,24.2,3.51,4960625.0,8007570.42,3.580000000000002,1.5099999999999998,27097708.33,16488510.62
2022-11-25,0.0,0.0,FIFA World Cup,True,2018.1,1893.0,125.1,D,26.61,3.51,43148648.65,30078470.54,23.72,3.77,8441666.67,10267948.38,2.890000000000001,-0.2600000000000002,34706981.98,19810522.159999996
2022-11-25,1.0,3.0,FIFA World Cup,False,1740.5,1797.4,43.1,A,26.74,3.71,461428.57,685105.38,25.68,3.69,9987179.49,15083956.15,1.0599999999999987,0.02,-9525750.92,-14398850.77
2022-11-25,1.0,1.0,FIFA World Cup,True,2102.5,1946.2,156.3,D,25.22,4.59,17747972.97,17415834.65,24.0,4.76,2385714.29,3242454.35,1.2199999999999989,-0.1699999999999999,15362258.68,14173380.3
2022-11-26,0.0,1.0,FIFA World Cup,True,1831.2,1806.5,24.7,A,25.26,4.38,1571323.53,2350032.32,26.59,4.55,1270394.74,1507785.23,-1.3299999999999983,-0.1699999999999999,300928.79000000004,842247.0899999999
2022-11-26,2.0,0.0,FIFA World Cup,True,2139.7,1906.8,232.9,H,26.61,3.95,18885714.29,13120913.36,26.26,5.49,4012121.21,3425639.3,0.3499999999999978,-1.54,14873593.079999998,9695274.06
2022-11-27,1.0,1.0,FIFA World Cup,True,2127.0,1976.5,150.4,D,24.97,4.48,30045454.55,20030417.64,27.31,3.86,26888888.89,22332124.07,-2.34,0.6200000000000006,3156565.66,-2301706.4299999997
2022-11-27,0.0,2.0,FIFA World Cup,True,2080.7,1867.5,213.3,A,27.95,4.38,14484210.53,14562452.19,25.77,3.85,7743421.05,13301217.65,2.1799999999999997,0.5299999999999998,6740789.4799999995,1261234.539999999
2022-11-27,4.0,1.0,FIFA World Cup,True,1965.5,1880.1,85.4,H,26.18,4.0,11381818.18,10516983.51,25.02,4.42,4973717.95,13205320.11,1.16,-0.4199999999999999,6408100.2299999995,-2688336.5999999996
2022-11-28,1.0,0.0,FIFA World Cup,True,2245.4,1976.0,269.3,H,26.94,4.36,30242857.14,25369095.77,27.32,3.71,8772368.42,8979499.29,-0.379999999999999,0.6500000000000004,21470488.72,16389596.48
2022-11-28,2.0,3.0,FIFA World Cup,True,1895.7,1672.2,223.6,A,26.59,3.62,1641911.76,2112747.73,24.2,3.51,4960625.0,8007570.42,2.390000000000001,0.1100000000000003,-3318713.24,-5894822.6899999995
2022-11-28,2.0,0.0,FIFA World Cup,True,2062.0,1995.4,66.6,H,27.78,5.02,32058333.33,24496081.04,26.81,4.6,11986111.11,14171061.14,0.9700000000000024,0.4199999999999999,20072222.22,10325019.9
2022-11-29,0.0,1.0,FIFA World Cup,True,1896.7,1903.4,-6.7,A,26.74,3.7,765789.47,598556.96,23.72,3.77,8441666.67,10267948.38,3.0199999999999996,-0.0699999999999998,-7675877.2,-9669391.420000002
2022-11-29,0.0,2.0,FIFA World Cup,False,1689.9,2089.9,-299.9,A,26.74,3.71,461428.57,685105.38,25.22,4.59,17747972.97,17415834.65,1.5199999999999996,-0.8799999999999999,-17286544.4,-16730729.269999998
2022-11-29,1.0,2.0,FIFA World Cup,True,1958.9,1848.0,110.9,A,24.0,4.76,2385714.29,3242454.35,25.68,3.69,9987179.49,15083956.15,-1.6799999999999995,1.0699999999999998,-7601465.2,-11841501.8
2022-11-30,1.0,2.0,FIFA World Cup,True,1768.4,1888.1,-119.7,A,27.46,3.69,870394.74,623520.76,26.26,5.49,4012121.21,3425639.3,1.1999999999999993,-1.8000000000000005,-3141726.4699999997,-2802118.54
2022-11-30,1.0,0.0,FIFA World Cup,True,1799.1,2093.7,-294.6,H,25.26,4.38,1571323.53,2350032.32,26.49,3.91,42277777.78,32929732.52,-1.2299999999999969,0.4699999999999997,-40706454.25,-30579700.2
2022-12-01,2.0,1.0,FIFA World Cup,True,1896.5,2114.7,-218.2,H,26.26,4.12,2947435.9,5334153.97,24.97,4.48,30045454.55,20030417.64,1.2900000000000027,-0.3600000000000003,-27098018.65,-14696263.670000002
2022-12-01,0.0,0.0,FIFA World Cup,True,2005.4,2011.1,-5.8,D,26.18,4.0,11381818.18,10516983.51,27.95,4.38,14484210.53,14562452.19,-1.7699999999999996,-0.3799999999999999,-3102392.3499999996,-4045468.68
2022-12-01,1.0,2.0,FIFA World Cup,True,1840.3,1937.1,-96.8,A,25.02,4.42,4973717.95,13205320.11,25.77,3.85,7743421.05,13301217.65,-0.75,0.5699999999999998,-2769703.0999999996,-95897.54000000095
2022-12-02,2.0,1.0,FIFA World Cup,True,1848.7,2098.5,-249.8,H,26.59,3.62,1641911.76,2112747.73,27.78,5.02,32058333.33,24496081.04,-1.1900000000000013,-1.3999999999999997,-30416421.569999997,-22383333.31
2022-12-02,0.0,2.0,FIFA World Cup,True,1719.2,1959.0,-239.8,A,24.2,3.51,4960625.0,8007570.42,26.81,4.6,11986111.11,14171061.14,-2.609999999999999,-1.09,-7025486.109999999,-6163490.720000001
2022-12-03,3.0,1.0,FIFA World Cup,True,2103.5,1932.8,170.6,H,25.22,4.59,17747972.97,17415834.65,23.72,3.77,8441666.67,10267948.38,1.5,0.8199999999999998,9306306.3,7147886.269999998
2022-12-03,2.0,1.0,FIFA World Cup,True,2175.3,1880.1,295.2,H,26.61,3.95,18885714.29,13120913.36,26.59,4.55,1270394.74,1507785.23,0.0199999999999995,-0.5999999999999996,17615319.55,11613128.13
2022-12-04,3.0,0.0,FIFA World Cup,True,2031.8,1887.2,144.5,H,26.61,3.51,43148648.65,30078470.54,25.68,3.69,9987179.49,15083956.15,0.9299999999999996,-0.1800000000000001,33161469.159999996,14994514.39
2022-12-05,1.0,1.0,FIFA World Cup,True,1943.2,2005.9,-62.6,D,26.26,4.12,2947435.9,5334153.97,26.18,4.0,11381818.18,10516983.51,0.0800000000000018,0.1200000000000001,-8434382.28,-5182829.54
2022-12-05,4.0,1.0,FIFA World Cup,True,2198.5,1897.2,301.3,H,26.94,4.36,30242857.14,25369095.77,26.59,3.62,1641911.76,2112747.73,0.3500000000000014,0.7400000000000002,28600945.38,23256348.04
2022-12-06,6.0,1.0,FIFA World Cup,True,2050.0,1991.3,58.7,H,27.78,5.02,32058333.33,24496081.04,27.32,3.71,8772368.42,8979499.29,0.4600000000000008,1.3099999999999996,23285964.909999996,15516581.75
2022-12-06,0.0,0.0,FIFA World Cup,True,1958.9,2068.0,-109.1,D,25.77,3.85,7743421.05,13301217.65,24.97,4.48,30045454.55,20030417.64,0.8000000000000007,-0.6300000000000003,-22302033.5,-6729199.99
2022-12-09,2.0,2.0,FIFA World Cup,True,2128.0,2184.5,-56.6,D,25.22,4.59,17747972.97,17415834.65,26.61,3.95,18885714.29,13120913.36,-1.3900000000000006,0.6399999999999997,-1137741.3200000003,4294921.289999999
2022-12-09,1.0,1.0,FIFA World Cup,True,2000.5,2214.3,-213.8,D,26.18,4.0,11381818.18,10516983.51,26.94,4.36,30242857.14,25369095.77,-0.7600000000000016,-0.3600000000000003,-18861038.96,-14852112.26
2022-12-10,1.0,0.0,FIFA World Cup,True,1968.0,2100.0,-131.9,H,25.77,3.85,7743421.05,13301217.65,27.78,5.02,32058333.33,24496081.04,-2.0100000000000016,-1.1699999999999997,-24314912.279999997,-11194863.39
2022-12-10,1.0,2.0,FIFA World Cup,True,2063.6,2069.1,-5.5,A,26.61,3.51,43148648.65,30078470.54,26.49,3.91,42277777.78,32929732.52,0.120000000000001,-0.4000000000000003,870870.8699999973,-2851261.9800000004
2022-12-13,3.0,0.0,FIFA World Cup,True,2179.7,2016.9,162.8,H,26.61,3.95,18885714.29,13120913.36,26.18,4.0,11381818.18,10516983.51,0.4299999999999997,-0.0499999999999998,7503896.109999999,2603929.8499999996
2022-12-14,2.0,0.0,FIFA World Cup,True,2098.7,2008.9,89.7,H,26.49,3.91,42277777.78,32929732.52,25.77,3.85,7743421.05,13301217.65,0.7199999999999989,0.06,34534356.730000004,19628514.869999997
2022-12-17,2.0,1.0,FIFA World Cup,True,1987.4,1975.3,12.1,H,26.18,4.0,11381818.18,10516983.51,25.77,3.85,7743421.05,13301217.65,0.4100000000000001,0.1499999999999999,3638397.13,-2784234.1400000006
2022-12-18,3.0,3.0,FIFA World Cup,True,2209.3,2132.3,77.0,D,26.61,3.95,18885714.29,13120913.36,26.49,3.91,42277777.78,32929732.52,0.120000000000001,0.04,-23392063.49,-19808819.16
2023-01-09,2.0,0.0,Gulf Cup,False,1687.9,1750.7,37.2,H,26.4,3.51,440909.09,264633.69,25.67,3.6,643750.0,707950.26,0.7299999999999969,-0.0900000000000003,-202840.90999999997,-443316.57
2023-01-16,2.0,1.0,Gulf Cup,False,1710.2,1663.7,146.5,H,26.4,3.51,440909.09,264633.69,27.25,3.58,487500.0,897409.47,-0.8500000000000014,-0.0700000000000002,-46590.909999999974,-632775.78
2023-01-28,0.0,0.0,Friendly,False,1895.0,1986.2,8.9,D,24.0,4.13,4891216.22,5712392.34,25.05,4.04,4536805.56,6037157.76,-1.0500000000000007,0.0899999999999998,354410.66000000015,-324765.4199999999
2023-03-23,2.0,0.0,Friendly,False,2202.7,1767.8,534.9,H,26.63,4.39,24177142.86,18079618.92,24.49,4.14,408378.38,644849.71,2.140000000000001,0.25,23768764.48,17434769.21
2023-03-24,4.0,0.0,UEFA Euro qualification,False,2138.8,2132.8,106.0,H,24.5,3.81,41375000.0,33149047.87,24.5,4.06,18784722.22,17555186.08,0.0,-0.2499999999999995,22590277.78,15593861.790000005
2023-03-24,0.0,3.0,UEFA Euro qualification,False,1825.5,2010.6,-85.2,A,25.26,4.4,2703846.15,3195758.1,24.58,4.61,17192105.26,17658282.41,0.6800000000000033,-0.2099999999999999,-14488259.11,-14462524.31
2023-03-24,2.0,2.0,Friendly,False,1881.5,1986.4,-5.0,D,28.29,3.79,4458108.11,10576998.97,25.05,4.04,4536805.56,6037157.76,3.2399999999999984,-0.25,-78697.44999999925,4539841.210000001
2023-03-24,3.0,1.0,Friendly,False,1870.8,1919.6,51.2,H,26.59,3.8,1638970.59,1832279.91,24.38,4.67,4346052.63,7438417.18,2.210000000000001,-0.8700000000000001,-2707082.04,-5606137.27
2023-03-24,1.0,1.0,Friendly,False,1948.6,1977.0,71.6,D,25.95,2.81,9033333.33,12105759.03,24.34,3.23,10867857.14,20053652.65,1.6099999999999994,-0.4199999999999999,-1834523.8100000003,-7947893.619999999
2023-03-25,0.0,2.0,CONCACAF Nations League,False,1523.3,1818.4,-195.1,A,27.28,4.27,479032.26,633827.87,25.39,4.48,5323571.43,13330897.17,1.8900000000000008,-0.2100000000000008,-4844539.17,-12697069.3
2023-03-25,2.0,1.0,Friendly,False,1946.3,2197.8,-151.5,H,24.69,4.13,8234210.53,12581956.88,24.7,3.79,26521621.62,25985381.91,-0.009999999999998,0.3399999999999998,-18287411.09,-13403425.03
2023-03-25,3.0,0.0,UEFA Euro qualification,False,2058.9,1788.4,370.5,H,25.71,4.2,26502631.58,19534591.27,24.54,3.01,9220833.33,27533937.08,1.1700000000000017,1.1900000000000004,17281798.25,-7999345.809999999
2023-03-28,2.0,0.0,UEFA Euro qualification,False,1801.9,2066.3,-164.4,H,25.82,3.2,9061363.64,11868051.54,25.71,4.2,26502631.58,19534591.27,0.1099999999999994,-1.0,-17441267.939999998,-7666539.73
2023-03-28,0.0,2.0,UEFA Euro qualification,False,1770.4,2001.2,-130.8,A,24.56,3.66,8995714.29,8418791.66,25.89,4.25,12635714.29,13970620.05,-1.3300000000000018,-0.5899999999999999,-3640000.0,-5551828.390000001
2023-03-28,7.0,0.0,Friendly,False,2204.0,1508.6,795.5,H,26.63,4.39,24177142.86,18079618.92,27.28,4.27,479032.26,633827.87,-0.6500000000000021,0.1200000000000001,23698110.6,17445791.05
2023-03-28,1.0,2.0,Friendly,False,1883.6,1906.8,76.8,A,26.59,3.8,1638970.59,1832279.91,24.38,4.67,4346052.63,7438417.18,2.210000000000001,-0.8700000000000001,-2707082.04,-5606137.27
2023-03-28,2.0,3.0,Friendly,False,2026.9,2037.2,89.7,A,26.69,3.69,25491428.57,24996278.25,24.58,4.61,17192105.26,17658282.41,2.110000000000003,-0.9200000000000004,8299323.309999999,7337995.84
2023-03-28,1.0,2.0,Friendly,False,1946.6,1986.3,60.3,A,25.95,2.81,9033333.33,12105759.03,25.05,4.04,4536805.56,6037157.76,0.8999999999999986,-1.23,4496527.7700000005,6068601.27
2023-03-28,1.0,2.0,Friendly,False,1881.6,1979.1,2.5,A,28.29,3.79,4458108.11,10576998.97,24.34,3.23,10867857.14,20053652.65,3.9499999999999993,0.56,-6409749.03,-9476653.679999998
2023-04-19,1.0,1.0,Friendly,False,1902.6,1901.1,101.5,D,24.0,4.13,4891216.22,5712392.34,24.97,4.03,4386486.49,5556450.46,-0.9699999999999988,0.0999999999999996,504729.7299999995,155941.8799999999
2023-06-12,0.0,0.0,Friendly,False,1959.2,1593.9,465.3,D,24.69,4.13,8234210.53,12581956.88,26.67,4.0,897857.14,1170277.31,-1.9800000000000004,0.1299999999999999,7336353.390000001,11411679.57
2023-06-14,2.0,4.0,UEFA Nations League,False,2106.6,2020.4,186.2,A,24.5,4.06,18784722.22,17555186.08,25.89,4.25,12635714.29,13970620.05,-1.3900000000000006,-0.1900000000000004,6149007.93,3584566.0299999975
2023-06-15,0.0,2.0,CONCACAF Nations League,True,1797.8,1842.1,-44.3,A,24.49,4.14,408378.38,644849.71,25.39,4.48,5323571.43,13330897.17,-0.9000000000000021,-0.3400000000000007,-4915193.05,-12686047.46
2023-06-15,2.0,0.0,Friendly,True,2204.5,1871.4,333.1,H,26.63,4.39,24177142.86,18079618.92,26.59,3.8,1638970.59,1832279.91,0.0399999999999991,0.5899999999999999,22538172.27,16247339.010000002
2023-06-15,3.0,0.0,CONCACAF Nations League,False,1899.8,1902.5,97.3,H,24.0,4.13,4891216.22,5712392.34,24.97,4.03,4386486.49,5556450.46,-0.9699999999999988,0.0999999999999996,504729.7299999995,155941.8799999999
2023-06-16,4.0,1.0,Friendly,False,1805.0,1716.0,189.0,H,25.26,4.4,2703846.15,3195758.1,24.89,4.18,764583.33,1648877.72,0.370000000000001,0.2200000000000006,1939262.82,1546880.38
2023-06-16,1.0,0.0,Friendly,True,1998.0,1722.2,275.8,H,25.05,4.04,4536805.56,6037157.76,26.4,3.51,440909.09,264633.69,-1.349999999999998,0.5300000000000002,4095896.47,5772524.069999999
2023-06-17,2.0,1.0,African Cup of Nations qualification,False,1645.7,1950.5,-204.8,H,26.12,3.53,692567.57,519838.36,24.69,4.13,8234210.53,12581956.88,1.4299999999999995,-0.6000000000000001,-7541642.96,-12062118.52
2023-06-17,3.0,0.0,UEFA Euro qualification,False,2064.8,1658.5,506.3,H,25.74,4.66,30974285.71,24268431.5,28.34,3.78,3365853.66,5719217.06,-2.6000000000000014,0.8800000000000003,27608432.05,18549214.44
2023-06-17,1.0,2.0,UEFA Euro qualification,False,1782.8,1845.1,37.7,A,24.54,3.01,9220833.33,27533937.08,25.82,3.2,9061363.64,11868051.54,-1.2800000000000011,-0.1900000000000004,159469.68999999948,15665885.54
2023-06-17,1.0,1.0,UEFA Euro qualification,False,2049.7,1803.6,346.1,D,24.58,4.61,17192105.26,17658282.41,25.26,4.16,8971052.63,10548157.93,-0.6800000000000033,0.4500000000000002,8221052.630000001,7110124.48
2023-06-18,0.0,0.0,UEFA Nations League,True,2065.1,2042.4,22.7,D,25.89,4.25,12635714.29,13970620.05,25.71,4.2,26502631.58,19534591.27,0.1799999999999997,0.0499999999999998,-13866917.29,-5563971.219999999
2023-06-18,2.0,0.0,CONCACAF Nations League,False,1925.2,1868.3,156.9,H,24.0,4.13,4891216.22,5712392.34,25.39,4.48,5323571.43,13330897.17,-1.3900000000000006,-0.3500000000000005,-432355.21,-7618504.83
2023-06-18,0.0,1.0,CONCACAF Nations League,True,1771.6,1877.0,-105.4,A,24.49,4.14,408378.38,644849.71,24.97,4.03,4386486.49,5556450.46,-0.4800000000000004,0.1099999999999994,-3978108.11,-4911600.75
2023-06-20,2.0,0.0,UEFA Euro qualification,False,1818.8,1813.8,105.0,H,25.26,4.16,8971052.63,10548157.93,25.26,4.4,2703846.15,3195758.1,0.0,-0.2400000000000002,6267206.48,7352399.83
2023-06-20,0.0,1.0,CAFA Nations Cup,False,1730.9,1872.3,-41.3,A,26.0,3.27,1214864.86,1206954.22,29.13,3.43,994736.84,829377.5,-3.129999999999999,-0.1600000000000001,220128.02000000016,377576.72
2023-06-20,1.0,1.0,Friendly,False,1820.8,1831.1,89.8,D,25.82,3.4,4360256.41,8054751.98,24.55,3.7,2218103.45,2602294.22,1.2699999999999996,-0.3000000000000002,2142152.96,5452457.76
2023-06-20,2.0,4.0,Friendly,True,2184.6,1851.4,333.1,A,24.7,3.79,26521621.62,25985381.91,24.52,4.58,6836956.52,8846999.21,0.1799999999999997,-0.79,19684665.1,17138382.7
2023-06-20,0.0,2.0,Friendly,False,1996.2,2001.4,94.8,A,26.69,3.69,25491428.57,24996278.25,25.05,4.04,4536805.56,6037157.76,1.6400000000000006,-0.3500000000000001,20954623.01,18959120.49
2023-06-25,2.0,1.0,Gold Cup,True,1704.8,1665.1,39.7,H,27.36,4.04,488636.36,649477.96,27.25,3.58,487500.0,897409.47,0.1099999999999994,0.4599999999999999,1136.359999999986,-247931.51
2023-06-29,1.0,3.0,Gold Cup,True,1727.0,1904.9,-177.9,A,27.36,4.04,488636.36,649477.96,24.97,4.03,4386486.49,5556450.46,2.390000000000001,0.0099999999999997,-3897850.13,-4906972.5
2023-07-02,0.0,1.0,Gold Cup,True,1924.7,1637.9,286.8,A,24.97,4.03,4386486.49,5556450.46,27.25,3.58,487500.0,897409.47,-2.280000000000001,0.4500000000000002,3898986.49,4659040.99
2023-07-08,4.0,0.0,Gold Cup,True,1782.7,1679.8,102.9,H,24.49,4.14,408378.38,644849.71,27.25,3.58,487500.0,897409.47,-2.7600000000000016,0.5599999999999996,-79121.62,-252559.76
2023-07-09,2.0,2.0,Gold Cup,False,1931.1,1823.5,207.5,D,24.0,4.13,4891216.22,5712392.34,25.39,4.48,5323571.43,13330897.17,-1.3900000000000006,-0.3500000000000005,-432355.21,-7618504.83
2023-07-12,1.0,1.0,Gold Cup,False,1917.7,1816.1,201.6,D,24.0,4.13,4891216.22,5712392.34,24.49,4.14,408378.38,644849.71,-0.4899999999999984,-0.0099999999999997,4482837.84,5067542.63
2023-07-16,1.0,0.0,Gold Cup,True,1932.3,1829.2,103.1,H,24.97,4.03,4386486.49,5556450.46,24.49,4.14,408378.38,644849.71,0.4800000000000004,-0.1099999999999994,3978108.11,4911600.75
2023-09-07,6.0,0.0,Friendly,False,1764.5,1706.3,158.2,H,24.54,3.01,9220833.33,27533937.08,28.61,4.14,569852.94,1322997.65,-4.07,-1.13,8650980.39,26210939.43
2023-09-07,1.0,0.0,FIFA World Cup qualification,False,2209.0,1933.0,375.9,H,26.63,4.39,24177142.86,18079618.92,24.38,4.67,4346052.63,7438417.18,2.25,-0.2800000000000002,19831090.23,10641201.740000002
2023-09-09,3.0,0.0,Friendly,False,1904.6,1717.7,286.9,H,24.0,4.13,4891216.22,5712392.34,26.0,3.27,1214864.86,1206954.22,-2.0,0.8599999999999999,3676351.3599999994,4505438.12
2023-09-09,2.0,2.0,Friendly,True,1950.1,1867.6,82.5,D,24.97,4.03,4386486.49,5556450.46,26.59,3.8,1638970.59,1832279.91,-1.620000000000001,0.2300000000000004,2747515.9000000004,3724170.55
2023-09-09,1.0,4.0,Friendly,False,1977.2,1950.1,127.1,A,26.69,3.69,25491428.57,24996278.25,25.95,2.81,9033333.33,12105759.03,0.740000000000002,0.8799999999999999,16458095.24,12890519.22
2023-09-12,1.0,0.0,Friendly,True,1851.0,1675.9,175.1,H,28.29,3.79,4458108.11,10576998.97,25.67,3.6,643750.0,707950.26,2.6199999999999974,0.1899999999999999,3814358.11,9869048.71
2023-09-12,3.0,3.0,Friendly,True,1947.8,1712.1,235.7,D,24.97,4.03,4386486.49,5556450.46,26.0,3.27,1214864.86,1206954.22,-1.0300000000000011,0.7600000000000002,3171621.63,4349496.24
2023-09-12,1.0,3.0,Friendly,False,1885.7,2063.3,-77.6,A,25.82,3.2,9061363.64,11868051.54,25.84,3.9,40391891.89,28909723.22,-0.0199999999999995,-0.6999999999999997,-31330528.25,-17041671.68
2023-09-12,0.0,1.0,Friendly,False,1861.2,1800.7,160.5,A,24.52,4.58,6836956.52,8846999.21,25.82,3.4,4360256.41,8054751.98,-1.3000000000000007,1.1800000000000002,2476700.1099999994,792247.2300000004
2023-09-12,1.0,0.0,Friendly,False,1636.0,1639.3,96.7,H,26.12,3.53,692567.57,519838.36,26.44,3.53,2261000.0,3388997.49,-0.3200000000000003,0.0,-1568432.4300000002,-2869159.1300000004
2023-09-12,1.0,3.0,UEFA Euro qualification,False,1812.4,1830.6,81.8,A,25.26,4.4,2703846.15,3195758.1,25.26,4.16,8971052.63,10548157.93,0.0,0.2400000000000002,-6267206.48,-7352399.83
2023-09-12,4.0,2.0,Friendly,True,1973.7,1764.0,209.7,H,25.95,2.81,9033333.33,12105759.03,24.56,3.66,8995714.29,8418791.66,1.3900000000000006,-0.8500000000000001,37619.04000000097,3686967.369999999
2023-09-12,2.0,1.0,FIFA World Cup qualification,False,1928.9,1999.6,29.3,H,24.38,4.67,4346052.63,7438417.18,24.34,3.23,10867857.14,20053652.65,0.0399999999999991,1.44,-6521804.510000001,-12615235.47
2023-09-12,1.0,3.0,Friendly,False,1794.5,1837.6,57.0,A,26.89,3.84,3959722.22,13063189.48,24.55,3.7,2218103.45,2602294.22,2.34,0.1399999999999996,1741618.77,10460895.26
2023-09-12,2.0,1.0,Friendly,False,1953.6,2174.7,-121.1,H,26.69,3.69,25491428.57,24996278.25,24.5,3.81,41375000.0,33149047.87,2.1900000000000013,-0.1200000000000001,-15883571.43,-8152769.620000001
2023-10-12,2.0,0.0,UEFA Euro qualification,False,2062.1,1874.0,288.0,H,25.71,4.2,26502631.58,19534591.27,25.82,3.2,9061363.64,11868051.54,-0.1099999999999994,1.0,17441267.939999998,7666539.73
2023-10-12,0.0,1.0,UEFA Euro qualification,False,2068.4,1757.1,411.2,A,25.89,4.25,12635714.29,13970620.05,24.56,3.66,8995714.29,8418791.66,1.3300000000000018,0.5899999999999999,3640000.0,5551828.390000001
2023-10-12,5.0,1.0,Friendly,False,1815.1,1609.9,305.2,H,25.82,3.4,4360256.41,8054751.98,26.67,4.0,897857.14,1170277.31,-0.8500000000000014,-0.6000000000000001,3462399.27,6884474.67
2023-10-12,2.0,2.0,FIFA World Cup qualification,False,2017.1,1981.3,135.7,D,25.05,4.04,4536805.56,6037157.76,24.34,3.23,10867857.14,20053652.65,0.7100000000000009,0.81,-6331051.580000001,-14016494.89
2023-10-12,1.0,0.0,FIFA World Cup qualification,False,2218.1,1776.1,542.0,H,26.63,4.39,24177142.86,18079618.92,26.17,4.4,2605147.06,2692703.78,0.4599999999999973,-0.0100000000000006,21571995.8,15386915.140000002
2023-10-13,1.0,2.0,UEFA Euro qualification,False,2048.1,2161.3,-13.2,A,24.5,4.06,18784722.22,17555186.08,24.5,3.81,41375000.0,33149047.87,0.0,0.2499999999999995,-22590277.78,-15593861.790000005
2023-10-13,2.0,3.0,UEFA Euro qualification,False,1867.5,2044.0,-76.5,A,25.26,4.16,8971052.63,10548157.93,24.58,4.61,17192105.26,17658282.41,0.6800000000000033,-0.4500000000000002,-8221052.630000001,-7110124.48
2023-10-13,4.0,0.0,Friendly,False,1856.4,1855.0,101.4,H,28.29,3.79,4458108.11,10576998.97,24.55,3.7,2218103.45,2602294.22,3.7399999999999984,0.0899999999999998,2240004.66,7974704.75
2023-10-13,1.0,0.0,Friendly,False,2075.0,1869.9,305.1,H,25.84,3.9,40391891.89,28909723.22,26.59,3.8,1638970.59,1832279.91,-0.75,0.1,38752921.3,27077443.31
2023-10-13,0.0,0.0,Friendly,True,1704.6,1632.4,72.2,D,26.4,3.51,440909.09,264633.69,27.25,3.58,487500.0,897409.47,-0.8500000000000014,-0.0700000000000002,-46590.909999999974,-632775.78
2023-10-13,4.0,1.0,Friendly,False,1980.6,1836.9,243.7,H,25.95,2.81,9033333.33,12105759.03,25.39,4.48,5323571.43,13330897.17,0.5599999999999987,-1.6700000000000004,3709761.9,-1225138.1400000006
2023-10-13,1.0,2.0,CONCACAF Nations League,False,1483.4,1824.2,-240.8,A,27.28,4.27,479032.26,633827.87,24.49,4.14,408378.38,644849.71,2.7900000000000027,0.1299999999999999,70653.88,-11021.839999999967
2023-10-13,1.0,1.0,Friendly,True,1632.0,1707.2,-75.2,D,26.44,3.53,2261000.0,3388997.49,24.89,4.18,764583.33,1648877.72,1.5500000000000007,-0.6499999999999999,1496416.67,1740119.7700000005
2023-10-14,1.0,3.0,Friendly,False,1915.6,1966.9,48.7,A,24.0,4.13,4891216.22,5712392.34,26.69,3.69,25491428.57,24996278.25,-2.6900000000000013,0.4399999999999999,-20600212.35,-19283885.91
2023-10-14,2.0,0.0,Friendly,True,1941.8,1697.0,244.9,H,24.97,4.03,4386486.49,5556450.46,24.44,3.25,2889743.59,6518112.63,0.5299999999999976,0.7800000000000002,1496742.9000000004,-961662.17
